,community_area,fbi_code,date,description,latitude,longitude,primary_type,year
2257,77,06,2010-10-15T17:12:00.000,POCKET-PICKING,41.991262667,-87.660305558,THEFT,2010
2258,7,06,2010-10-15T15:00:00.000,OVER $500,41.926231713,-87.633888347,THEFT,2010
2259,49,11,2010-10-04T09:00:00.000,ILLEGAL USE CASH CARD,41.723193085,-87.609339209,DECEPTIVE PRACTICE,2010
2260,69,06,2010-10-14T17:00:00.000,RETAIL THEFT,41.751164599,-87.612198632,THEFT,2010
2261,69,18,2010-10-15T18:30:00.000,POSS: HEROIN(WHITE),41.753145614,-87.602153123,NARCOTICS,2010
2262,1,06,2010-10-13T00:00:00.000,$500 AND UNDER,42.016367487,-87.665174406,THEFT,2010
2263,46,08B,2010-10-15T19:30:00.000,SIMPLE,41.74390685,-87.562467196,BATTERY,2010
2264,8,08B,2010-08-27T21:30:00.000,DOMESTIC BATTERY SIMPLE,41.899275767,-87.619713911,BATTERY,2010
2265,28,08B,2010-10-15T20:30:00.000,DOMESTIC BATTERY SIMPLE,41.876915862,-87.679667927,BATTERY,2010
2266,66,24,2010-10-15T20:45:00.000,RECKLESS CONDUCT,41.775010045,-87.690851448,PUBLIC PEACE VIOLATION,2010
2267,25,08A,2010-10-15T19:58:00.000,SIMPLE,41.892831903,-87.773574048,ASSAULT,2010
2268,26,05,2010-10-15T06:30:00.000,UNLAWFUL ENTRY,41.870493379,-87.72287767,BURGLARY,2010
2269,23,08B,2010-10-15T19:45:00.000,DOMESTIC BATTERY SIMPLE,41.890358524,-87.722273552,BATTERY,2010
2270,26,18,2010-10-15T22:10:00.000,POSS: CANNABIS 30GMS OR LESS,41.879811462,-87.721584549,NARCOTICS,2010
2271,69,18,2010-10-15T20:37:00.000,POSS: CANNABIS 30GMS OR LESS,41.772953594,-87.616467426,NARCOTICS,2010
2272,24,04A,2010-10-14T20:00:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.896085375,-87.666473716,ASSAULT,2010
2273,24,07,2010-10-14T08:00:00.000,AUTOMOBILE,41.904170976,-87.666187542,MOTOR VEHICLE THEFT,2010
2274,49,26,2010-10-11T00:00:00.000,ENDANGERING LIFE/HEALTH CHILD,41.686336899,-87.630126289,OFFENSE INVOLVING CHILDREN,2010
2275,69,08B,2010-10-15T01:20:00.000,DOMESTIC BATTERY SIMPLE,41.765444001,-87.626906181,BATTERY,2010
2276,3,18,2010-10-15T20:20:00.000,POSS: CANNABIS 30GMS OR LESS,41.964235418,-87.654773202,NARCOTICS,2010
2277,23,08B,2010-10-15T16:00:00.000,SIMPLE,41.889259525,-87.717406788,BATTERY,2010
2278,8,08B,2010-10-15T21:25:00.000,SIMPLE,41.891023035,-87.619141016,BATTERY,2010
2279,63,26,2010-10-15T21:47:00.000,TO LAND,41.797985434,-87.709809859,CRIMINAL TRESPASS,2010
2280,23,05,2010-10-15T17:00:00.000,FORCIBLE ENTRY,41.900671624,-87.73693445,BURGLARY,2010
2281,7,26,2010-10-15T22:25:00.000,BOMB THREAT,41.914035604,-87.653868654,PUBLIC PEACE VIOLATION,2010
2282,4,06,2010-10-15T07:40:00.000,OVER $500,41.969562558,-87.674194925,THEFT,2010
2283,68,06,2010-10-15T19:30:00.000,$500 AND UNDER,41.759072958,-87.653955445,THEFT,2010
2284,7,06,2010-10-15T19:10:00.000,OVER $500,41.922450447,-87.635737508,THEFT,2010
2285,60,06,2010-10-15T20:45:00.000,$500 AND UNDER,41.843081808,-87.643973286,THEFT,2010
2286,31,14,2010-10-15T16:00:00.000,TO VEHICLE,41.854840806,-87.682032742,CRIMINAL DAMAGE,2010
2287,25,08B,2010-10-15T22:08:00.000,SIMPLE,41.891401248,-87.744314763,BATTERY,2010
2288,32,06,2010-10-15T23:30:00.000,$500 AND UNDER,41.885481891,-87.627935689,THEFT,2010
2289,25,14,2010-10-15T17:30:00.000,TO VEHICLE,41.904076822,-87.754553785,CRIMINAL DAMAGE,2010
2290,1,26,2010-10-15T23:15:00.000,HARASSMENT BY TELEPHONE,42.00667112,-87.666861684,OTHER OFFENSE,2010
2291,71,05,2010-10-15T07:30:00.000,FORCIBLE ENTRY,41.738736035,-87.6376341,BURGLARY,2010
2292,44,08B,2010-10-11T16:20:00.000,SIMPLE,41.748739429,-87.601473872,BATTERY,2010
2293,25,08B,2010-10-14T20:00:00.000,SIMPLE,41.907557909,-87.766384626,BATTERY,2010
2294,15,07,2010-10-15T07:30:00.000,AUTOMOBILE,41.95044853,-87.765493733,MOTOR VEHICLE THEFT,2010
2295,33,06,2010-10-15T22:00:00.000,FROM BUILDING,41.866742115,-87.625814117,THEFT,2010
2296,7,06,2010-10-15T00:30:00.000,OVER $500,41.925790994,-87.64634307,THEFT,2010
2297,27,26,2010-10-15T22:20:00.000,VEHICLE TITLE/REG OFFENSE,41.880524637,-87.715882291,OTHER OFFENSE,2010
2298,68,14,2010-10-16T01:35:00.000,TO PROPERTY,41.790045001,-87.647479047,CRIMINAL DAMAGE,2010
2299,6,18,2010-10-15T22:41:00.000,POSS: COCAINE,41.940951794,-87.638876981,NARCOTICS,2010
2300,35,08B,2010-10-13T18:00:00.000,SIMPLE,41.840859176,-87.626847966,BATTERY,2010
2301,73,04B,2010-10-15T22:05:00.000,AGGRAVATED PO: OTHER DANG WEAP,41.706070186,-87.653645803,BATTERY,2010
2302,69,14,2010-10-16T00:30:00.000,TO PROPERTY,41.751330086,-87.601048653,CRIMINAL DAMAGE,2010
2303,25,04B,2010-10-16T01:18:00.000,AGGRAVATED: OTHER DANG WEAPON,41.894928829,-87.755903553,BATTERY,2010
2304,28,08B,2010-10-16T02:30:00.000,SIMPLE,41.885956986,-87.640159632,BATTERY,2010
2305,69,05,2010-10-16T01:00:00.000,ATTEMPT FORCIBLE ENTRY,41.766956317,-87.618509968,BURGLARY,2010
2306,6,03,2010-10-16T03:40:00.000,STRONGARM - NO WEAPON,41.945857305,-87.654284414,ROBBERY,2010
2307,17,05,2010-10-16T01:00:00.000,FORCIBLE ENTRY,41.95290868,-87.787264857,BURGLARY,2010
2308,8,08B,2010-10-16T03:30:00.000,SIMPLE,41.893676531,-87.635628328,BATTERY,2010
2309,37,18,2010-10-16T00:17:00.000,POSS: COCAINE,41.8045962,-87.63444266,NARCOTICS,2010
2310,25,04B,2010-10-16T03:02:00.000,AGGRAVATED PO: OTHER DANG WEAP,41.90837429,-87.753464285,BATTERY,2010
2311,25,14,2010-10-13T22:30:00.000,TO CITY OF CHICAGO PROPERTY,41.872963554,-87.753663295,CRIMINAL DAMAGE,2010
2312,49,14,2010-10-12T21:40:00.000,TO PROPERTY,41.706206774,-87.627144867,CRIMINAL DAMAGE,2010
2313,54,26,2010-10-15T10:30:00.000,TO STATE SUP LAND,41.657322334,-87.606955969,CRIMINAL TRESPASS,2010
2314,43,05,2010-10-15T11:00:00.000,FORCIBLE ENTRY,41.766999522,-87.584367837,BURGLARY,2010
2315,49,06,2010-10-15T09:15:00.000,RETAIL THEFT,41.693421344,-87.620983384,THEFT,2010
2316,49,20,2010-09-23T08:10:00.000,CHILD ABDUCTION/STRANGER,41.717686406,-87.620499376,KIDNAPPING,2010
2317,48,06,2010-10-15T08:54:22.000,RETAIL THEFT,41.729154867,-87.554536327,THEFT,2010
2318,19,04B,2010-10-16T02:30:00.000,AGGRAVATED: OTHER DANG WEAPON,41.929003251,-87.751406972,BATTERY,2010
2319,43,03,2010-10-13T00:20:00.000,ARMED: HANDGUN,41.773320568,-87.587465382,ROBBERY,2010
2320,49,04A,2010-10-15T08:19:02.000,AGG PRO.EMP: HANDGUN,41.720799777,-87.632311118,ASSAULT,2010
2321,15,26,2010-10-15T11:53:00.000,FALSE/STOLEN/ALTERED TRP,41.947785049,-87.760753301,OTHER OFFENSE,2010
2322,57,06,2010-10-14T13:28:00.000,ATTEMPT THEFT,41.803201891,-87.72198373,THEFT,2010
2323,54,03,2010-10-16T00:42:10.000,ARMED: HANDGUN,41.656469322,-87.614891712,ROBBERY,2010
2324,43,07,2010-10-15T23:00:00.000,AUTOMOBILE,41.754042298,-87.553630831,MOTOR VEHICLE THEFT,2010
2325,29,08B,2010-10-16T05:30:00.000,DOMESTIC BATTERY SIMPLE,41.858109483,-87.726159722,BATTERY,2010
2326,8,11,2010-10-14T21:00:00.000,ILLEGAL USE CASH CARD,41.90434894,-87.632937036,DECEPTIVE PRACTICE,2010
2327,29,14,2010-10-14T05:55:00.000,TO VEHICLE,41.852645968,-87.712358839,CRIMINAL DAMAGE,2010
2328,25,26,2010-10-15T11:22:00.000,SEX OFFENDER: FAIL REG NEW ADD,41.902637251,-87.774171664,OTHER OFFENSE,2010
2329,31,05,2010-10-15T14:30:00.000,UNLAWFUL ENTRY,41.849832711,-87.677242342,BURGLARY,2010
2330,16,02,2010-10-16T07:00:00.000,ATTEMPT AGG: OTHER,41.953030329,-87.704323263,CRIM SEXUAL ASSAULT,2010
2331,29,08B,2010-10-15T10:00:00.000,SIMPLE,41.863818515,-87.729989801,BATTERY,2010
2332,61,07,2010-10-16T00:01:00.000,AUTOMOBILE,41.808126189,-87.667383061,MOTOR VEHICLE THEFT,2010
2333,28,06,2010-10-12T13:00:00.000,ATTEMPT THEFT,41.868219921,-87.664046556,THEFT,2010
2334,33,11,2010-07-02T08:13:00.000,FINAN EXPLOIT-ELDERLY/DISABLED,41.854963672,-87.627133239,DECEPTIVE PRACTICE,2010
2335,39,26,2010-10-16T10:00:00.000,TO LAND,41.816455303,-87.598557379,CRIMINAL TRESPASS,2010
2336,6,05,2010-10-15T12:15:00.000,ATTEMPT FORCIBLE ENTRY,41.951186446,-87.650562715,BURGLARY,2010
2337,70,14,2010-10-16T03:50:00.000,TO PROPERTY,41.743595144,-87.696118862,CRIMINAL DAMAGE,2010
2338,3,03,2010-10-15T12:00:00.000,STRONGARM - NO WEAPON,41.969107389,-87.653552149,ROBBERY,2010
2339,66,18,2010-10-16T09:00:00.000,POSS: HEROIN(WHITE),41.783824913,-87.703273872,NARCOTICS,2010
2340,27,03,2010-10-16T02:30:00.000,ARMED: HANDGUN,41.869872228,-87.700894915,ROBBERY,2010
2341,10,06,2010-10-10T00:01:00.000,ATTEMPT FINANCIAL IDENTITY THEFT,41.9857079,-87.781614541,THEFT,2010
2342,67,05,2010-10-12T20:00:00.000,UNLAWFUL ENTRY,41.773237388,-87.66161088,BURGLARY,2010
2343,24,05,2010-10-15T07:20:00.000,FORCIBLE ENTRY,41.900484375,-87.698425711,BURGLARY,2010
2344,66,26,2010-10-16T05:48:00.000,VIOLATE ORDER OF PROTECTION,41.770106378,-87.686519736,OTHER OFFENSE,2010
2345,48,14,2010-10-15T19:00:00.000,TO VEHICLE,41.729898779,-87.565166182,CRIMINAL DAMAGE,2010
2346,32,06,2010-10-07T14:30:00.000,$500 AND UNDER,41.871641396,-87.633558575,THEFT,2010
2347,43,05,2010-10-15T08:00:00.000,FORCIBLE ENTRY,41.766788466,-87.568164618,BURGLARY,2010
2348,43,03,2010-10-16T06:25:00.000,STRONGARM - NO WEAPON,41.766247876,-87.575623169,ROBBERY,2010
2349,67,04B,2010-10-16T13:50:00.000,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,41.771450834,-87.672491542,BATTERY,2010
2350,69,18,2010-10-16T12:30:00.000,MANU/DELIVER: HEROIN (WHITE),41.770079376,-87.628288655,NARCOTICS,2010
2351,69,05,2010-09-10T23:00:00.000,UNLAWFUL ENTRY,41.765250504,-87.628018959,BURGLARY,2010
2352,25,06,2010-10-09T23:00:00.000,OVER $500,41.901427001,-87.746661714,THEFT,2010
2353,7,07,2010-10-14T21:30:00.000,AUTOMOBILE,41.921967474,-87.63845454,MOTOR VEHICLE THEFT,2010
2354,24,06,2010-10-15T23:48:00.000,FROM BUILDING,41.903354381,-87.666864606,THEFT,2010
2355,30,07,2010-10-14T22:45:00.000,AUTOMOBILE,41.842057066,-87.717169738,MOTOR VEHICLE THEFT,2010
2356,2,17,2010-10-16T14:12:00.000,PUBLIC INDECENCY,41.994982581,-87.69467682,SEX OFFENSE,2010
2357,25,06,2010-10-16T03:00:00.000,OVER $500,41.879783007,-87.773012281,THEFT,2010
2358,23,03,2010-10-16T14:35:00.000,VEHICULAR HIJACKING,41.904697747,-87.72392951,ROBBERY,2010
2359,10,18,2010-10-16T15:30:00.000,POSS: COCAINE,41.997372494,-87.786568516,NARCOTICS,2010
2360,67,18,2010-10-16T15:50:00.000,POSS: HEROIN(WHITE),41.770267665,-87.67290326,NARCOTICS,2010
2361,68,08B,2010-10-16T16:20:00.000,DOMESTIC BATTERY SIMPLE,41.771649927,-87.647004181,BATTERY,2010
2362,7,06,2010-10-16T15:15:00.000,FROM BUILDING,41.912233137,-87.634742921,THEFT,2010
2363,68,03,2010-10-16T15:10:00.000,ARMED: HANDGUN,41.775618822,-87.647112179,ROBBERY,2010
2364,71,06,2010-10-12T21:00:00.000,$500 AND UNDER,41.753848671,-87.641681875,THEFT,2010
2365,30,03,2010-10-08T16:30:00.000,AGGRAVATED VEHICULAR HIJACKING,41.855524939,-87.6978538,ROBBERY,2010
2366,33,26,2010-10-16T17:30:00.000,TO STATE SUP LAND,41.867081407,-87.619003708,CRIMINAL TRESPASS,2010
2367,44,08B,2010-10-16T14:50:00.000,DOMESTIC BATTERY SIMPLE,41.739609437,-87.60975575,BATTERY,2010
2368,10,26,2010-09-16T00:00:00.000,HARASSMENT BY TELEPHONE,41.976349435,-87.803599253,OTHER OFFENSE,2010
2369,28,08B,2010-10-16T17:02:00.000,DOMESTIC BATTERY SIMPLE,41.871036938,-87.639318516,BATTERY,2010
2370,3,26,2010-10-14T12:44:00.000,HARASSMENT BY ELECTRONIC MEANS,41.965890278,-87.665555028,OTHER OFFENSE,2010
2371,42,11,2010-10-13T15:33:00.000,FRAUD OR CONFIDENCE GAME,41.774140355,-87.599707766,DECEPTIVE PRACTICE,2010
2372,43,08B,2010-10-16T15:00:00.000,SIMPLE,41.76704455,-87.587915641,BATTERY,2010
2373,43,08A,2010-10-16T17:00:00.000,SIMPLE,41.7675148,-87.591033336,ASSAULT,2010
2374,68,03,2010-10-16T17:00:00.000,ARMED: HANDGUN,41.779295906,-87.644774188,ROBBERY,2010
2375,49,08A,2010-10-16T17:35:00.000,SIMPLE,41.71938377,-87.61895318,ASSAULT,2010
2376,19,14,2010-10-16T17:00:00.000,TO VEHICLE,41.92281473,-87.775682143,CRIMINAL DAMAGE,2010
2377,42,18,2010-10-16T18:40:00.000,POSS: CANNABIS 30GMS OR LESS,41.774505646,-87.605796586,NARCOTICS,2010
2378,49,06,2010-10-16T06:00:00.000,$500 AND UNDER,41.702907269,-87.61242683,THEFT,2010
2379,42,06,2010-09-30T12:00:00.000,FINANCIAL ID THEFT: OVER $300,41.782155088,-87.6103189,THEFT,2010
2380,38,08A,2010-10-13T19:30:00.000,SIMPLE,41.805293563,-87.610110156,ASSAULT,2010
2381,43,06,2010-10-15T21:00:00.000,$500 AND UNDER,41.752950248,-87.554061838,THEFT,2010
2382,25,05,2010-10-13T18:00:00.000,UNLAWFUL ENTRY,41.892219068,-87.751318607,BURGLARY,2010
2383,6,06,2010-10-01T12:53:00.000,ATTEMPT FINANCIAL IDENTITY THEFT,41.954984204,-87.662628519,THEFT,2010
2384,44,18,2010-10-16T18:03:00.000,POSS: CANNABIS 30GMS OR LESS,41.73357874,-87.604749179,NARCOTICS,2010
2385,30,24,2010-10-16T17:31:00.000,RECKLESS CONDUCT,41.851794306,-87.703117482,PUBLIC PEACE VIOLATION,2010
2386,68,11,2010-10-16T18:30:00.000,THEFT OF LOST/MISLAID PROP,41.769661943,-87.644525308,DECEPTIVE PRACTICE,2010
2387,67,08B,2010-10-16T18:30:00.000,DOMESTIC BATTERY SIMPLE,41.770040898,-87.654246634,BATTERY,2010
2388,23,06,2010-10-16T16:00:00.000,OVER $500,41.912149595,-87.736181,THEFT,2010
2389,15,06,2010-10-16T15:00:00.000,FROM BUILDING,41.960528545,-87.763382055,THEFT,2010
2390,69,14,2010-10-16T19:13:00.000,TO PROPERTY,41.766956317,-87.618509968,CRIMINAL DAMAGE,2010
2391,3,06,2010-10-01T00:00:00.000,FROM BUILDING,41.966039519,-87.670947661,THEFT,2010
2392,68,03,2010-10-05T17:45:00.000,ATTEMPT: STRONGARM-NO WEAPON,41.779220641,-87.649632877,ROBBERY,2010
2393,49,11,2010-10-09T06:00:00.000,CREDIT CARD FRAUD,41.701217148,-87.625734707,DECEPTIVE PRACTICE,2010
2394,1,18,2010-10-16T19:12:00.000,POSS: CANNABIS 30GMS OR LESS,42.017948937,-87.683476951,NARCOTICS,2010
2395,61,18,2010-10-16T19:35:00.000,POSS: CANNABIS 30GMS OR LESS,41.795549141,-87.662195751,NARCOTICS,2010
2396,75,07,2010-10-15T20:30:00.000,"TRUCK, BUS, MOTOR HOME",41.695058024,-87.681259958,MOTOR VEHICLE THEFT,2010
2397,46,18,2010-10-16T19:26:00.000,POSS: HEROIN(WHITE),41.746486147,-87.550644124,NARCOTICS,2010
2398,63,08B,2010-10-16T19:13:00.000,DOMESTIC BATTERY SIMPLE,41.801868739,-87.703797654,BATTERY,2010
2399,64,08B,2010-10-16T19:15:00.000,SIMPLE,41.777665536,-87.782041143,BATTERY,2010
2400,66,08A,2010-10-16T15:45:00.000,SIMPLE,41.772895073,-87.694454208,ASSAULT,2010
2401,35,14,2010-10-16T15:15:00.000,TO VEHICLE,41.828762287,-87.614436164,CRIMINAL DAMAGE,2010
2402,41,08A,2010-10-15T16:35:00.000,SIMPLE,41.799173072,-87.603914956,ASSAULT,2010
2403,39,26,2010-10-16T19:30:00.000,TELEPHONE THREAT,41.803408945,-87.586206933,OTHER OFFENSE,2010
2404,49,07,2010-10-15T10:00:00.000,AUTOMOBILE,41.688528167,-87.615684737,MOTOR VEHICLE THEFT,2010
2405,28,17,2010-10-15T18:00:00.000,ATT CRIM SEXUAL ABUSE,41.883768236,-87.64858551,SEX OFFENSE,2010
2406,38,08B,2010-10-16T20:20:00.000,DOMESTIC BATTERY SIMPLE,41.808504765,-87.616302292,BATTERY,2010
2407,20,06,2010-10-15T17:00:00.000,OVER $500,41.917959071,-87.73881273,THEFT,2010
2408,69,07,2010-10-16T10:30:00.000,AUTOMOBILE,41.779043228,-87.615596685,MOTOR VEHICLE THEFT,2010
2409,30,08B,2010-10-16T18:50:00.000,SIMPLE,41.845474695,-87.708721376,BATTERY,2010
2410,24,08A,2010-10-16T19:45:00.000,SIMPLE,41.90703235,-87.696979547,ASSAULT,2010
2411,24,08B,2010-10-16T15:30:00.000,SIMPLE,41.906112593,-87.674039812,BATTERY,2010
2412,44,18,2010-10-16T21:25:00.000,POSS: CANNABIS 30GMS OR LESS,41.749301062,-87.614363292,NARCOTICS,2010
2413,6,08B,2010-10-16T14:33:00.000,SIMPLE,41.946254007,-87.657334863,BATTERY,2010
2414,17,20,2010-10-03T00:00:00.000,CRIM SEX ABUSE BY FAM MEMBER,41.935272061,-87.816420514,OFFENSE INVOLVING CHILDREN,2010
2415,6,18,2010-10-16T20:55:00.000,POSSESSION OF DRUG EQUIPMENT,41.93991842,-87.653288878,NARCOTICS,2010
2416,24,08A,2010-10-16T21:00:00.000,SIMPLE,41.907211815,-87.695691989,ASSAULT,2010
2417,44,08B,2010-10-16T22:20:00.000,DOMESTIC BATTERY SIMPLE,41.751148783,-87.613177291,BATTERY,2010
2418,61,18,2010-10-16T22:40:00.000,POSS: CANNABIS 30GMS OR LESS,41.810373162,-87.670602393,NARCOTICS,2010
2419,44,05,2010-10-16T12:00:00.000,FORCIBLE ENTRY,41.749500119,-87.601124421,BURGLARY,2010
2420,45,14,2010-10-16T16:30:00.000,TO PROPERTY,41.751443466,-87.590071465,CRIMINAL DAMAGE,2010
2421,6,06,2010-10-16T17:30:00.000,FROM BUILDING,41.944640748,-87.663949952,THEFT,2010
2422,27,08B,2010-10-16T00:30:00.000,DOMESTIC BATTERY SIMPLE,41.881985785,-87.697000452,BATTERY,2010
2423,24,08B,2010-10-15T01:35:00.000,SIMPLE,41.894466304,-87.659427547,BATTERY,2010
2424,23,14,2010-10-16T16:30:00.000,TO PROPERTY,41.892622637,-87.704001773,CRIMINAL DAMAGE,2010
2425,40,18,2010-10-16T21:30:00.000,POSS: CANNABIS 30GMS OR LESS,41.78505964,-87.615745919,NARCOTICS,2010
2426,41,11,2010-10-16T21:15:00.000,THEFT OF LOST/MISLAID PROP,41.794727026,-87.587624299,DECEPTIVE PRACTICE,2010
2427,6,06,2010-10-16T14:00:00.000,OVER $500,41.942729667,-87.647947646,THEFT,2010
2428,22,08A,2010-10-16T23:10:00.000,SIMPLE,41.915751882,-87.688324849,ASSAULT,2010
2429,3,06,2010-10-14T18:00:00.000,$500 AND UNDER,41.957505359,-87.653168106,THEFT,2010
2430,20,18,2010-10-16T22:33:00.000,POSS: CANNABIS 30GMS OR LESS,41.92002949,-87.736412511,NARCOTICS,2010
2431,69,18,2010-10-16T23:23:00.000,POSS: CANNABIS 30GMS OR LESS,41.761641717,-87.596958214,NARCOTICS,2010
2432,42,18,2010-10-16T22:13:00.000,MANU/DEL:CANNABIS 10GM OR LESS,41.776200149,-87.603401769,NARCOTICS,2010
2433,67,14,2010-10-16T19:00:00.000,TO VEHICLE,41.782298831,-87.660636353,CRIMINAL DAMAGE,2010
2434,32,05,2010-06-06T00:24:00.000,UNLAWFUL ENTRY,41.875272573,-87.624251314,BURGLARY,2010
2435,22,06,2010-10-16T09:00:00.000,$500 AND UNDER,41.919605619,-87.675892438,THEFT,2010
2436,22,05,2010-07-17T13:00:00.000,UNLAWFUL ENTRY,41.919075195,-87.719883249,BURGLARY,2010
2437,14,08B,2010-10-16T22:00:00.000,SIMPLE,41.969324004,-87.741203581,BATTERY,2010
2438,60,08B,2010-10-16T21:45:00.000,SIMPLE,41.843611497,-87.659238477,BATTERY,2010
2439,61,08B,2010-10-17T00:15:00.000,DOMESTIC BATTERY SIMPLE,41.809543637,-87.666205605,BATTERY,2010
2440,52,04B,2010-10-16T23:50:00.000,AGGRAVATED: HANDGUN,41.715827869,-87.534852667,BATTERY,2010
2441,63,08B,2010-10-17T00:40:00.000,SIMPLE,41.797995915,-87.703681528,BATTERY,2010
2442,8,08B,2010-10-17T00:35:00.000,SIMPLE,41.895216569,-87.631211368,BATTERY,2010
2443,53,18,2010-10-17T00:30:00.000,POSS: CANNABIS 30GMS OR LESS,41.673193479,-87.641755396,NARCOTICS,2010
2444,7,14,2010-10-16T22:40:00.000,TO VEHICLE,41.91081797,-87.654560398,CRIMINAL DAMAGE,2010
2445,19,08B,2010-10-17T00:54:00.000,DOMESTIC BATTERY SIMPLE,41.934163243,-87.75483313,BATTERY,2010
2446,68,14,2010-10-17T00:01:00.000,TO VEHICLE,41.769663518,-87.649382454,CRIMINAL DAMAGE,2010
2447,2,07,2010-10-15T15:30:00.000,AUTOMOBILE,41.993118175,-87.677928483,MOTOR VEHICLE THEFT,2010
2448,2,06,2010-10-16T23:28:00.000,RETAIL THEFT,42.002225812,-87.680277948,THEFT,2010
2449,32,14,2010-10-16T23:00:00.000,TO VEHICLE,41.871811902,-87.627340674,CRIMINAL DAMAGE,2010
2450,22,08B,2010-10-17T03:46:00.000,SIMPLE,41.919863513,-87.692384042,BATTERY,2010
2451,21,04B,2010-10-16T11:37:00.000,AGGRAVATED: HANDGUN,41.934919843,-87.715692347,BATTERY,2010
2452,8,08B,2010-10-17T02:45:00.000,SIMPLE,41.896587722,-87.634652673,BATTERY,2010
2453,66,14,2010-10-17T00:34:00.000,TO PROPERTY,41.773212262,-87.690803401,CRIMINAL DAMAGE,2010
2454,5,08B,2010-10-17T04:49:00.000,AGG PO HANDS NO/MIN INJURY,41.945034242,-87.6788917,BATTERY,2010
2455,39,14,2010-10-17T01:35:00.000,TO PROPERTY,41.811446152,-87.598423885,CRIMINAL DAMAGE,2010
2456,41,08B,2010-10-04T21:00:00.000,DOMESTIC BATTERY SIMPLE,41.798954417,-87.589078944,BATTERY,2010
2457,71,14,2010-10-17T00:05:00.000,TO PROPERTY,41.751505445,-87.64770256,CRIMINAL DAMAGE,2010
2458,3,08A,2010-10-14T14:15:00.000,SIMPLE,41.965457044,-87.652995284,ASSAULT,2010
2459,68,08B,2010-10-17T05:00:00.000,DOMESTIC BATTERY SIMPLE,41.777168301,-87.652008383,BATTERY,2010
2460,54,08B,2010-10-17T03:15:00.000,DOMESTIC BATTERY SIMPLE,41.658722658,-87.599291921,BATTERY,2010
2461,43,07,2010-10-16T20:00:00.000,AUTOMOBILE,41.769398466,-87.571495105,MOTOR VEHICLE THEFT,2010
2462,25,26,2010-10-16T14:40:51.000,FOUND SUSPECT NARCOTICS,41.872274452,-87.764581664,NARCOTICS,2010
2463,6,08A,2010-10-17T03:41:00.000,SIMPLE,41.9399019,-87.654671048,ASSAULT,2010
2464,27,26,2010-10-16T20:20:00.000,TELEPHONE THREAT,41.880935859,-87.70920605,OTHER OFFENSE,2010
2465,21,06,2010-10-16T19:00:00.000,OVER $500,41.93799952,-87.702688419,THEFT,2010
2466,55,14,2010-10-16T22:00:00.000,TO VEHICLE,41.65679138,-87.54351582,CRIMINAL DAMAGE,2010
2467,59,07,2010-10-16T04:00:00.000,AUTOMOBILE,41.834598868,-87.681504107,MOTOR VEHICLE THEFT,2010
2468,7,07,2010-10-16T20:00:00.000,AUTOMOBILE,41.928320931,-87.6658441,MOTOR VEHICLE THEFT,2010
2469,57,04B,2010-10-17T01:47:00.000,AGGRAVATED: OTHER DANG WEAPON,41.80941515,-87.719962248,BATTERY,2010
2470,70,04B,2010-10-15T12:00:00.000,AGG PRO.EMP: OTHER DANG WEAPON,41.749460005,-87.72089612,BATTERY,2010
2471,29,26,2010-10-16T22:30:00.000,ENDANGERING LIFE/HEALTH CHILD,41.860175271,-87.709147333,OFFENSE INVOLVING CHILDREN,2010
2472,32,06,2010-10-16T14:19:23.000,RETAIL THEFT,41.883218909,-87.628548144,THEFT,2010
2473,32,11,2010-10-16T10:10:00.000,DECEPTIVE COLLECTION PRACTICES,41.884464797,-87.635739578,DECEPTIVE PRACTICE,2010
2474,23,04A,2010-10-17T00:40:00.000,AGGRAVATED: HANDGUN,41.910706782,-87.716576094,ASSAULT,2010
2475,2,07,2010-10-16T06:20:00.000,THEFT/RECOVERY: AUTOMOBILE,41.99767992,-87.692670631,MOTOR VEHICLE THEFT,2010
2476,70,08B,2010-10-16T11:36:18.000,DOMESTIC BATTERY SIMPLE,41.740612333,-87.705638461,BATTERY,2010
2477,44,08B,2010-10-17T05:00:00.000,DOMESTIC BATTERY SIMPLE,41.751270583,-87.605938082,BATTERY,2010
2478,67,18,2010-10-17T09:22:00.000,POSS: HEROIN(WHITE),41.765356327,-87.673547448,NARCOTICS,2010
2479,44,06,2010-10-17T08:30:00.000,$500 AND UNDER,41.736259984,-87.628068782,THEFT,2010
2480,35,14,2010-10-16T22:30:00.000,CRIMINAL DEFACEMENT,41.824820071,-87.617279657,CRIMINAL DAMAGE,2010
2481,17,08B,2010-10-17T06:45:00.000,DOMESTIC BATTERY SIMPLE,41.937856721,-87.820615341,BATTERY,2010
2482,23,06,2010-10-17T00:01:00.000,OVER $500,41.901629616,-87.734346858,THEFT,2010
2483,4,05,2010-10-16T21:15:00.000,ATTEMPT FORCIBLE ENTRY,41.967929293,-87.688122352,BURGLARY,2010
2484,52,14,2010-10-17T07:30:00.000,TO PROPERTY,41.701988889,-87.540092009,CRIMINAL DAMAGE,2010
2485,27,06,2010-10-14T05:00:00.000,OVER $500,41.873620574,-87.711392136,THEFT,2010
2486,54,04A,2010-10-17T06:30:00.000,AGGRAVATED: OTHER DANG WEAPON,41.658124414,-87.597578775,ASSAULT,2010
