,community_area,fbi_code,date,description,latitude,longitude,primary_type,year
3065,,26,2002-01-04T15:30:00.000,TELEPHONE THREAT,41.728412351,-87.6664009,OTHER OFFENSE,2002
3066,,26,2002-01-03T01:00:10.000,VIOLATE ORDER OF PROTECTION,41.765490811,-87.673549736,OTHER OFFENSE,2002
3067,,06,2002-01-02T17:30:00.000,OVER $500,41.907153315,-87.639680572,THEFT,2002
3068,,06,2002-01-02T00:00:00.000,OVER $500,41.892358446,-87.636391922,THEFT,2002
3069,,14,2002-01-01T00:05:00.000,TO PROPERTY,41.763755643,-87.579314267,CRIMINAL DAMAGE,2002
3070,,08A,2002-01-03T13:00:00.000,SIMPLE,41.831990039,-87.69486863,ASSAULT,2002
3071,,26,2002-01-02T09:00:00.000,OTHER CRIME INVOLVING PROPERTY,41.859697641,-87.724977343,OTHER OFFENSE,2002
3072,,08B,2002-01-04T06:30:00.000,SIMPLE,41.797936811,-87.606301777,BATTERY,2002
3073,,14,2002-01-01T22:30:00.000,TO VEHICLE,41.841618304,-87.654433495,CRIMINAL DAMAGE,2002
3074,,14,2002-01-03T22:30:00.000,TO PROPERTY,41.802074423,-87.748419773,CRIMINAL DAMAGE,2002
3075,,06,2002-01-04T06:00:00.000,OVER $500,41.908293613,-87.773145097,THEFT,2002
3076,,08B,2002-01-01T03:50:00.000,SIMPLE,41.695556877,-87.641266886,BATTERY,2002
3077,,06,2002-01-04T21:45:00.000,$500 AND UNDER,41.965450685,-87.653311573,THEFT,2002
3078,,26,2002-01-03T08:30:00.000,TO LAND,41.895588194,-87.634549705,CRIMINAL TRESPASS,2002
3079,,08B,2002-01-03T20:00:00.000,SIMPLE,41.765649268,-87.686942058,BATTERY,2002
3080,,06,2002-01-02T11:13:10.000,OVER $500,41.891045515,-87.617903062,THEFT,2002
3081,,08B,2002-01-03T11:00:00.000,SIMPLE,41.907369066,-87.707817161,BATTERY,2002
3082,,08A,2002-01-04T14:00:00.000,SIMPLE,41.877274235,-87.661873779,ASSAULT,2002
3083,,15,2002-01-01T00:15:00.000,UNLAWFUL POSS OF HANDGUN,41.858005368,-87.710306391,WEAPONS VIOLATION,2002
3084,,14,2002-01-01T13:05:26.000,TO PROPERTY,41.896092532,-87.625490253,CRIMINAL DAMAGE,2002
3085,,26,2002-01-04T06:00:00.000,HARASSMENT BY TELEPHONE,41.99286692,-87.780349825,OTHER OFFENSE,2002
3086,,07,2002-01-04T10:00:00.000,AUTOMOBILE,41.798709178,-87.692716228,MOTOR VEHICLE THEFT,2002
3087,,08A,2002-01-01T08:45:00.000,SIMPLE,41.915587174,-87.705646341,ASSAULT,2002
3088,,03,2002-01-03T22:02:00.000,STRONGARM - NO WEAPON,41.941420672,-87.67658729,ROBBERY,2002
3089,,05,2002-01-02T17:00:00.000,FORCIBLE ENTRY,41.935730359,-87.77369157,BURGLARY,2002
3090,,14,2002-01-02T22:00:00.000,TO VEHICLE,41.90684115,-87.720349381,CRIMINAL DAMAGE,2002
3091,,05,2002-01-02T09:10:00.000,FORCIBLE ENTRY,41.702128701,-87.681485145,BURGLARY,2002
3092,,07,2002-01-03T15:00:00.000,AUTOMOBILE,41.913908927,-87.736234407,MOTOR VEHICLE THEFT,2002
3093,,03,2002-01-02T12:30:00.000,ARMED: OTHER DANGEROUS WEAPON,41.910141527,-87.765535156,ROBBERY,2002
3094,,06,2002-01-03T12:54:20.000,$500 AND UNDER,41.912437783,-87.736189335,THEFT,2002
3095,,08B,2002-01-02T23:25:00.000,SIMPLE,41.765684997,-87.676307912,BATTERY,2002
3096,,08B,2002-01-03T18:00:00.000,SIMPLE,41.728889618,-87.571875003,BATTERY,2002
3097,,04B,2002-01-02T22:54:53.000,AGGRAVATED: OTHER DANG WEAPON,41.671434208,-87.638092062,BATTERY,2002
3098,,06,2002-01-02T19:00:00.000,$500 AND UNDER,41.739927782,-87.578197066,THEFT,2002
3099,,04A,2002-01-04T03:30:00.000,AGGRAVATED: OTHER FIREARM,41.823090388,-87.638600142,ASSAULT,2002
3100,,26,2002-01-02T14:44:52.000,OTHER VEHICLE OFFENSE,41.954040216,-87.686545609,OTHER OFFENSE,2002
3101,,26,2002-01-03T19:00:00.000,HARASSMENT BY TELEPHONE,41.953023731,-87.654502452,OTHER OFFENSE,2002
3102,,14,2002-01-03T17:00:00.000,TO PROPERTY,41.787930446,-87.634037012,CRIMINAL DAMAGE,2002
3103,,14,2002-01-04T09:30:00.000,TO VEHICLE,41.928235818,-87.682084152,CRIMINAL DAMAGE,2002
3104,,06,2002-01-03T13:10:00.000,$500 AND UNDER,41.844474666,-87.708011772,THEFT,2002
3105,,26,2002-01-02T07:55:00.000,TELEPHONE THREAT,41.776559029,-87.696984171,OTHER OFFENSE,2002
3106,,26,2002-01-03T10:00:00.000,UNLAWFUL INTERFERE/VISITATION,41.951118531,-87.784769311,KIDNAPPING,2002
3107,,06,2002-01-03T17:45:00.000,OVER $500,41.779761083,-87.644090936,THEFT,2002
3108,,07,2002-01-03T21:00:00.000,THEFT/RECOVERY: AUTOMOBILE,41.809551075,-87.669858914,MOTOR VEHICLE THEFT,2002
3109,,08B,2002-01-01T00:30:00.000,SIMPLE,41.76948815,-87.606516788,BATTERY,2002
3110,,14,2002-01-03T09:00:00.000,TO PROPERTY,41.718007495,-87.598284353,CRIMINAL DAMAGE,2002
3111,,14,2002-01-03T23:35:00.000,TO PROPERTY,41.802659037,-87.661164301,CRIMINAL DAMAGE,2002
3112,,08A,2002-01-04T01:30:00.000,SIMPLE,41.765842073,-87.656563565,ASSAULT,2002
3113,,14,2002-01-03T11:15:00.000,TO PROPERTY,41.828220982,-87.628942582,CRIMINAL DAMAGE,2002
3114,,08B,2002-01-03T02:06:05.000,SIMPLE,41.692378887,-87.621046145,BATTERY,2002
3115,,08B,2002-01-02T20:00:00.000,SIMPLE,41.869691442,-87.627477823,BATTERY,2002
3116,,08B,2002-01-03T22:50:00.000,SIMPLE,41.730170665,-87.543339309,BATTERY,2002
3117,,07,2002-01-03T17:15:00.000,AUTOMOBILE,41.920074449,-87.746196986,MOTOR VEHICLE THEFT,2002
3118,,24,2002-01-02T15:00:00.000,RECKLESS CONDUCT,41.681929492,-87.672676154,PUBLIC PEACE VIOLATION,2002
3119,,08B,2002-01-01T14:00:00.000,SIMPLE,41.761915482,-87.590885285,BATTERY,2002
3120,,06,2002-01-02T16:06:45.000,OVER $500,41.891990384,-87.611461502,THEFT,2002
3121,,06,2002-01-04T01:50:00.000,OVER $500,42.021148015,-87.669934375,THEFT,2002
3122,,14,2002-01-04T00:01:00.000,TO PROPERTY,41.804133114,-87.703859846,CRIMINAL DAMAGE,2002
3123,,26,2002-01-01T17:00:00.000,TELEPHONE THREAT,41.740365486,-87.655893123,OTHER OFFENSE,2002
3124,,08A,2002-01-03T12:00:00.000,SIMPLE,41.923003976,-87.697511683,ASSAULT,2002
3125,,06,2002-01-03T10:25:00.000,OVER $500,41.782192919,-87.69104007,THEFT,2002
3126,,05,2002-01-02T17:49:52.000,FORCIBLE ENTRY,41.914038896,-87.730123266,BURGLARY,2002
3127,,10,2002-01-01T17:45:00.000,COUNTERFEITING DOCUMENT,41.700215329,-87.52697518,DECEPTIVE PRACTICE,2002
3128,,05,2002-01-02T00:00:00.000,FORCIBLE ENTRY,42.017182803,-87.673765955,BURGLARY,2002
3129,,03,2002-01-03T09:00:00.000,STRONGARM - NO WEAPON,41.797218365,-87.664668469,ROBBERY,2002
3130,,06,2002-01-02T17:00:00.000,FINANCIAL ID THEFT: OVER $300,41.781719207,-87.597854146,THEFT,2002
3131,,06,2002-01-04T08:30:00.000,$500 AND UNDER,41.921925786,-87.709067638,THEFT,2002
3132,,04B,2002-01-03T02:30:00.000,AGGRAVATED: OTHER DANG WEAPON,41.812540996,-87.604434592,BATTERY,2002
3133,,26,2002-01-02T11:15:00.000,TELEPHONE THREAT,41.902553158,-87.758255623,OTHER OFFENSE,2002
3134,,14,2002-01-02T10:20:00.000,TO PROPERTY,41.899514863,-87.753261607,CRIMINAL DAMAGE,2002
3135,,14,2002-01-02T15:31:02.000,TO VEHICLE,41.967007592,-87.727991211,CRIMINAL DAMAGE,2002
3136,,06,2002-01-04T08:45:00.000,OVER $500,41.748925542,-87.693819748,THEFT,2002
3137,,08B,2002-01-02T01:19:21.000,SIMPLE,41.817385395,-87.606720164,BATTERY,2002
3138,,26,2002-01-04T02:00:00.000,HARASSMENT BY TELEPHONE,41.76469494,-87.564520335,OTHER OFFENSE,2002
3139,,03,2002-01-03T16:00:00.000,STRONGARM - NO WEAPON,41.887909065,-87.746164753,ROBBERY,2002
3140,,07,2002-01-03T14:00:00.000,AUTOMOBILE,41.776069608,-87.587774481,MOTOR VEHICLE THEFT,2002
3141,,04A,2002-01-03T15:50:00.000,AGGRAVATED: HANDGUN,41.99780451,-87.685532409,ASSAULT,2002
3142,,04A,2002-01-03T16:40:01.000,AGGRAVATED: OTHER DANG WEAPON,41.782530691,-87.657125073,ASSAULT,2002
3143,,08A,2002-01-02T19:30:00.000,SIMPLE,41.880048593,-87.753540513,ASSAULT,2002
3145,,14,2002-01-02T15:55:00.000,TO PROPERTY,41.809599401,-87.600594474,CRIMINAL DAMAGE,2002
3146,,08B,2002-01-04T23:15:00.000,SIMPLE,41.763520369,-87.600635151,BATTERY,2002
3147,,02,2002-01-04T00:10:55.000,ATTEMPT AGG: OTHER DANG WEAPON,41.65480474,-87.608532123,CRIM SEXUAL ASSAULT,2002
3148,,03,2002-01-02T07:45:00.000,ARMED: HANDGUN,41.886212059,-87.773426181,ROBBERY,2002
3149,,08B,2002-01-02T07:35:00.000,SIMPLE,41.929263031,-87.709422394,BATTERY,2002
3150,,06,2002-01-01T14:01:19.000,$500 AND UNDER,41.823264378,-87.619975241,THEFT,2002
3151,,06,2002-01-03T15:04:01.000,$500 AND UNDER,41.686316773,-87.642189656,THEFT,2002
3152,,07,2002-01-04T02:30:00.000,AUTOMOBILE,41.954777013,-87.714166134,MOTOR VEHICLE THEFT,2002
3153,,26,2002-01-02T20:30:00.000,TO LAND,41.81769474,-87.60920759,CRIMINAL TRESPASS,2002
3154,,26,2002-01-04T02:00:00.000,HARASSMENT BY TELEPHONE,41.929305356,-87.644346636,OTHER OFFENSE,2002
3155,,07,2002-01-01T16:30:00.000,ATT: AUTOMOBILE,41.867185381,-87.716495284,MOTOR VEHICLE THEFT,2002
3156,,08B,2002-01-01T17:15:00.000,SIMPLE,41.783455232,-87.613274211,BATTERY,2002
3157,,04A,2002-01-03T20:15:06.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.909927337,-87.722722523,ASSAULT,2002
3158,,06,2002-01-03T12:00:00.000,$500 AND UNDER,41.776916526,-87.703092193,THEFT,2002
3159,,06,2002-01-03T11:00:00.000,OVER $500,41.72781203,-87.660399127,THEFT,2002
3160,,26,2002-01-02T19:10:00.000,OTHER VEHICLE OFFENSE,41.880694915,-87.768138739,OTHER OFFENSE,2002
3161,,14,2002-01-03T18:50:00.000,TO PROPERTY,41.652948834,-87.538670485,CRIMINAL DAMAGE,2002
3162,,08B,2002-01-03T13:48:13.000,SIMPLE,41.821385774,-87.62638702,BATTERY,2002
3163,,06,2002-01-01T19:42:15.000,OVER $500,41.794729437,-87.620423773,THEFT,2002
3164,,08B,2002-01-03T15:30:00.000,SIMPLE,41.899047116,-87.766757441,BATTERY,2002
3165,,26,2002-01-04T11:20:13.000,BOMB THREAT,41.823621211,-87.633369949,PUBLIC PEACE VIOLATION,2002
3166,,06,2002-01-04T15:00:00.000,OVER $500,41.904589797,-87.627009063,THEFT,2002
3167,,07,2002-01-02T22:00:00.000,AUTOMOBILE,41.929638347,-87.752724177,MOTOR VEHICLE THEFT,2002
3168,,06,2002-01-03T10:25:00.000,$500 AND UNDER,41.997570249,-87.670455229,THEFT,2002
3169,,14,2002-01-04T10:50:12.000,TO PROPERTY,41.885280845,-87.686545515,CRIMINAL DAMAGE,2002
3170,,26,2002-01-02T21:34:58.000,TO LAND,41.874363279,-87.643013039,CRIMINAL TRESPASS,2002
3171,,14,2002-01-02T15:55:00.000,TO VEHICLE,41.896197319,-87.647736518,CRIMINAL DAMAGE,2002
3172,,04B,2002-01-02T10:00:00.000,AGGRAVATED: HANDGUN,41.967116119,-87.664942861,BATTERY,2002
3173,,07,2002-01-02T19:30:00.000,AUTOMOBILE,41.814998276,-87.643276728,MOTOR VEHICLE THEFT,2002
3174,,03,2002-01-05T01:00:00.000,ARMED: HANDGUN,42.00243976,-87.664061888,ROBBERY,2002
3175,,03,2002-01-03T08:40:04.000,ARMED: HANDGUN,41.88205755,-87.68968838,ROBBERY,2002
3176,,06,2002-01-03T12:00:00.000,$500 AND UNDER,41.941750045,-87.731159649,THEFT,2002
3177,,03,2002-01-03T11:15:00.000,STRONGARM - NO WEAPON,41.764023501,-87.605530144,ROBBERY,2002
3178,,14,2002-01-02T08:00:00.000,TO PROPERTY,41.758066253,-87.563928742,CRIMINAL DAMAGE,2002
3179,,26,2002-01-02T20:45:00.000,TO STATE SUP LAND,41.932268629,-87.679459547,CRIMINAL TRESPASS,2002
3180,,05,2002-01-03T01:00:00.000,FORCIBLE ENTRY,41.785612549,-87.696010979,BURGLARY,2002
3181,,26,2002-01-02T16:30:00.000,HARASSMENT BY TELEPHONE,41.796368078,-87.687774008,OTHER OFFENSE,2002
3182,,05,2002-01-03T08:55:00.000,UNLAWFUL ENTRY,41.956730727,-87.699551557,BURGLARY,2002
3183,,07,2002-01-03T18:45:00.000,AUTOMOBILE,41.793579386,-87.645142068,MOTOR VEHICLE THEFT,2002
3184,,05,2002-01-03T11:30:00.000,FORCIBLE ENTRY,41.976774085,-87.693064094,BURGLARY,2002
3185,,05,2002-01-02T13:16:46.000,FORCIBLE ENTRY,41.925106608,-87.752522739,BURGLARY,2002
3186,,08B,2002-01-02T09:30:00.000,SIMPLE,41.877657178,-87.747899972,BATTERY,2002
3187,,08B,2002-01-01T21:15:00.000,SIMPLE,41.935226302,-87.709941292,BATTERY,2002
3188,,06,2002-01-02T18:30:00.000,OVER $500,41.868773151,-87.625861478,THEFT,2002
3189,,26,2002-01-03T16:00:00.000,OTHER VEHICLE OFFENSE,41.748090664,-87.651245876,OTHER OFFENSE,2002
3190,,08B,2002-01-01T02:00:00.000,SIMPLE,41.785161229,-87.620603115,BATTERY,2002
3191,,07,2002-01-02T23:00:00.000,AUTOMOBILE,41.710997803,-87.658098708,MOTOR VEHICLE THEFT,2002
3192,,08A,2002-01-02T20:41:39.000,SIMPLE,41.851214011,-87.679331388,ASSAULT,2002
3193,,10,2002-01-02T14:10:00.000,COUNTERFEITING DOCUMENT,41.815289454,-87.665140842,DECEPTIVE PRACTICE,2002
3194,,07,2002-01-04T00:43:01.000,AUTOMOBILE,41.939507459,-87.712505525,MOTOR VEHICLE THEFT,2002
3195,,08B,2002-01-01T22:30:00.000,SIMPLE,41.780314214,-87.689771914,BATTERY,2002
3196,,08B,2002-01-02T07:55:55.000,SIMPLE,41.862011728,-87.69378445,BATTERY,2002
3197,,14,2002-01-03T07:00:00.000,TO VEHICLE,41.906931725,-87.720352188,CRIMINAL DAMAGE,2002
3198,,14,2002-01-03T21:00:00.000,TO PROPERTY,41.762299341,-87.690520091,CRIMINAL DAMAGE,2002
3199,,24,2002-01-02T21:24:37.000,FALSE POLICE REPORT,41.992598618,-87.683561997,PUBLIC PEACE VIOLATION,2002
3200,,26,2002-01-03T18:40:00.000,HARASSMENT BY TELEPHONE,41.828238438,-87.696318523,OTHER OFFENSE,2002
3201,,06,2002-01-03T15:00:00.000,$500 AND UNDER,41.74933584,-87.560130184,THEFT,2002
3202,,04B,2002-01-03T10:38:00.000,AGGRAVATED: OTHER DANG WEAPON,41.764748911,-87.644401916,BATTERY,2002
3203,,14,2002-01-03T09:00:00.000,TO PROPERTY,41.717988286,-87.598284572,CRIMINAL DAMAGE,2002
3204,,04B,2002-01-02T18:08:33.000,AGGRAVATED: OTHER DANG WEAPON,41.904419071,-87.729879538,BATTERY,2002
3205,,06,2002-01-03T00:00:00.000,$500 AND UNDER,41.832329279,-87.616983146,THEFT,2002
3206,,05,2002-01-04T15:25:00.000,FORCIBLE ENTRY,41.759780594,-87.572455541,BURGLARY,2002
3207,,05,2002-01-03T00:30:00.000,FORCIBLE ENTRY,41.902185965,-87.761660452,BURGLARY,2002
3208,,05,2002-01-01T08:12:22.000,UNLAWFUL ENTRY,41.825459533,-87.60766719,BURGLARY,2002
3209,,08B,2002-01-02T10:00:00.000,SIMPLE,41.846186132,-87.665905804,BATTERY,2002
3210,,04B,2002-01-04T04:14:08.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.890975772,-87.667448716,BATTERY,2002
3211,,08B,2002-01-03T13:45:00.000,SIMPLE,41.792033006,-87.617527343,BATTERY,2002
3212,,26,2002-01-03T07:00:19.000,TO LAND,41.802013144,-87.621813757,CRIMINAL TRESPASS,2002
3213,,06,2002-01-03T14:25:00.000,$500 AND UNDER,41.809669669,-87.594427666,THEFT,2002
3214,,08A,2002-01-03T23:20:00.000,SIMPLE,41.736886825,-87.543062818,ASSAULT,2002
3215,,06,2002-01-03T15:35:00.000,$500 AND UNDER,41.894732075,-87.773810889,THEFT,2002
3216,,05,2002-01-03T11:30:00.000,FORCIBLE ENTRY,41.929674424,-87.750096269,BURGLARY,2002
3217,,06,2002-01-02T02:00:00.000,$500 AND UNDER,41.696320837,-87.660386972,THEFT,2002
3218,,06,2002-01-01T15:17:00.000,OVER $500,41.869691442,-87.627477823,THEFT,2002
3219,,06,2002-01-02T18:18:55.000,$500 AND UNDER,41.938223606,-87.791741871,THEFT,2002
3220,,26,2002-01-02T17:15:00.000,OTHER CRIME AGAINST PERSON,41.803160112,-87.622677645,OTHER OFFENSE,2002
3221,,06,2002-01-03T15:50:00.000,OVER $500,41.962324098,-87.684443267,THEFT,2002
3222,,06,2002-01-02T15:52:04.000,OVER $500,41.888676095,-87.636913058,THEFT,2002
3223,,26,2002-01-03T19:49:39.000,TO LAND,41.896007048,-87.686848675,CRIMINAL TRESPASS,2002
3224,,04B,2002-01-03T22:45:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.837542447,-87.654792166,BATTERY,2002
3225,,11,2002-01-03T16:46:00.000,THEFT OF LABOR/SERVICES,41.874233514,-87.630666333,DECEPTIVE PRACTICE,2002
3226,,14,2002-01-03T12:25:48.000,TO PROPERTY,41.859969524,-87.735994939,CRIMINAL DAMAGE,2002
3227,,06,2002-01-03T14:00:00.000,OVER $500,41.865385219,-87.62250293,THEFT,2002
3228,,06,2002-01-03T22:00:00.000,$500 AND UNDER,41.943348941,-87.717522377,THEFT,2002
3229,,05,2002-01-01T20:03:25.000,UNLAWFUL ENTRY,41.806896799,-87.618091819,BURGLARY,2002
3230,,06,2002-01-04T06:30:00.000,$500 AND UNDER,41.875625836,-87.62948344,THEFT,2002
3231,,03,2002-01-02T16:25:00.000,ARMED: HANDGUN,41.769666866,-87.588996014,ROBBERY,2002
3232,,05,2002-01-01T11:57:54.000,UNLAWFUL ENTRY,41.935925112,-87.75977151,BURGLARY,2002
3233,,06,2002-01-04T17:00:00.000,OVER $500,41.952338968,-87.758260492,THEFT,2002
3234,,07,2002-01-02T22:00:00.000,AUTOMOBILE,41.921645266,-87.701431139,MOTOR VEHICLE THEFT,2002
3235,,14,2002-01-02T17:00:00.000,TO VEHICLE,41.913841298,-87.647496285,CRIMINAL DAMAGE,2002
3236,,03,2002-01-02T18:30:00.000,ARMED: HANDGUN,41.765696901,-87.615903076,ROBBERY,2002
3237,,06,2002-01-02T18:00:00.000,OVER $500,41.753208649,-87.682929278,THEFT,2002
3238,,04B,2002-01-01T05:19:58.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.802738233,-87.625909853,BATTERY,2002
3239,,26,2002-01-02T22:45:00.000,TO VEHICLE,41.942704264,-87.656618847,CRIMINAL TRESPASS,2002
3240,,07,2002-01-04T08:00:00.000,AUTOMOBILE,41.95250575,-87.730326846,MOTOR VEHICLE THEFT,2002
3241,,06,2002-01-03T14:00:00.000,OVER $500,41.892605313,-87.619839586,THEFT,2002
3242,,08B,2002-01-03T07:30:00.000,SIMPLE,41.762988626,-87.629715154,BATTERY,2002
3243,,03,2002-01-02T13:35:00.000,STRONGARM - NO WEAPON,41.807806639,-87.689309764,ROBBERY,2002
3244,,04A,2002-01-01T22:39:00.000,AGGRAVATED: OTHER DANG WEAPON,41.804164415,-87.656281462,ASSAULT,2002
3245,,05,2002-01-03T18:23:57.000,FORCIBLE ENTRY,41.906569068,-87.770662116,BURGLARY,2002
3246,,26,2002-01-05T01:00:00.000,HARASSMENT BY ELECTRONIC MEANS,41.947079475,-87.715181664,OTHER OFFENSE,2002
3247,,05,2002-01-01T08:00:00.000,UNLAWFUL ENTRY,41.87128187,-87.652269215,BURGLARY,2002
3248,,06,2002-01-05T00:30:00.000,OVER $500,41.869855884,-87.721690495,THEFT,2002
3249,,26,2002-01-03T09:00:00.000,UNLAWFUL INTERFERE/VISITATION,42.014722747,-87.702839929,KIDNAPPING,2002
3250,,05,2002-01-03T09:50:53.000,FORCIBLE ENTRY,41.746655581,-87.602622531,BURGLARY,2002
3251,,14,2002-01-02T00:01:00.000,TO VEHICLE,41.925141071,-87.699875328,CRIMINAL DAMAGE,2002
3252,,06,2002-01-02T12:45:00.000,$500 AND UNDER,41.899943854,-87.627908781,THEFT,2002
3253,,08B,2002-01-04T00:40:00.000,SIMPLE,41.800745916,-87.709254969,BATTERY,2002
3254,,06,2002-01-03T17:30:00.000,$500 AND UNDER,41.832337226,-87.621793581,THEFT,2002
3255,,08B,2002-01-03T19:20:00.000,SIMPLE,41.756542729,-87.566325543,BATTERY,2002
3256,,26,2002-01-02T10:30:00.000,TELEPHONE THREAT,41.866825494,-87.769263192,OTHER OFFENSE,2002
3257,,14,2002-01-03T09:00:00.000,TO PROPERTY,41.884885456,-87.747885401,CRIMINAL DAMAGE,2002
3258,,26,2002-01-03T23:00:00.000,TELEPHONE THREAT,41.907153315,-87.639680572,OTHER OFFENSE,2002
3259,,05,2002-01-02T09:00:00.000,FORCIBLE ENTRY,41.756239068,-87.552614689,BURGLARY,2002
3260,,08B,2002-01-03T18:30:00.000,SIMPLE,41.754592961,-87.741528537,BATTERY,2002
3261,,06,2002-01-02T18:46:19.000,$500 AND UNDER,41.917129149,-87.648460468,THEFT,2002
3262,,04A,2002-01-04T22:50:00.000,AGGRAVATED: HANDGUN,41.877467769,-87.678277981,ASSAULT,2002
3263,,07,2002-01-03T19:00:00.000,AUTOMOBILE,41.937078968,-87.785893021,MOTOR VEHICLE THEFT,2002
3264,,05,2002-01-02T20:00:00.000,FORCIBLE ENTRY,41.934156202,-87.740540356,BURGLARY,2002
3265,,06,2002-01-02T18:00:00.000,$500 AND UNDER,41.751613643,-87.575373855,THEFT,2002
3266,,06,2002-01-03T22:45:00.000,$500 AND UNDER,41.898158408,-87.637526299,THEFT,2002
3267,,05,2002-01-02T08:45:00.000,FORCIBLE ENTRY,41.96555113,-87.679097263,BURGLARY,2002
3268,,05,2002-01-03T07:15:00.000,FORCIBLE ENTRY,41.700275904,-87.534074707,BURGLARY,2002
3269,,06,2002-01-02T23:00:00.000,OVER $500,41.967978337,-87.751743693,THEFT,2002
3270,,06,2002-01-04T12:50:00.000,$500 AND UNDER,41.883500187,-87.627876698,THEFT,2002
3271,,26,2002-01-03T17:55:00.000,TELEPHONE THREAT,41.805602517,-87.719807888,OTHER OFFENSE,2002
3272,,07,2002-01-03T18:00:00.000,AUTOMOBILE,41.771820324,-87.676146325,MOTOR VEHICLE THEFT,2002
3273,,06,2002-01-04T18:35:00.000,OVER $500,41.79798376,-87.723298581,THEFT,2002
3274,,06,2002-01-01T09:50:00.000,$500 AND UNDER,41.766247597,-87.575997062,THEFT,2002
3275,,05,2002-01-03T07:30:00.000,UNLAWFUL ENTRY,41.946029543,-87.799652471,BURGLARY,2002
3276,,08B,2002-01-03T11:25:00.000,SIMPLE,41.798759296,-87.663493539,BATTERY,2002
3277,,14,2002-01-02T01:20:11.000,TO PROPERTY,41.793588428,-87.619196923,CRIMINAL DAMAGE,2002
3278,,14,2002-01-03T19:35:00.000,TO VEHICLE,41.797178266,-87.633067324,CRIMINAL DAMAGE,2002
3279,,14,2002-01-04T01:00:00.000,TO PROPERTY,41.96410983,-87.665176514,CRIMINAL DAMAGE,2002
3280,,08B,2002-01-01T09:00:00.000,SIMPLE,41.905601029,-87.632155579,BATTERY,2002
3281,,14,2002-01-02T18:15:00.000,TO VEHICLE,41.918459995,-87.715186046,CRIMINAL DAMAGE,2002
3282,,26,2002-01-02T08:04:53.000,TO LAND,41.881951992,-87.633185359,CRIMINAL TRESPASS,2002
3283,,26,2002-01-02T21:30:00.000,TO LAND,41.778615745,-87.603931652,CRIMINAL TRESPASS,2002
3284,,26,2002-01-03T10:12:51.000,TO LAND,41.857771113,-87.667576714,CRIMINAL TRESPASS,2002
3285,,08B,2002-01-02T07:55:00.000,SIMPLE,41.838428185,-87.616727976,BATTERY,2002
3286,,04B,2002-01-04T17:15:00.000,AGGRAVATED: HANDGUN,41.814553782,-87.746483073,BATTERY,2002
3287,,06,2002-01-03T11:00:00.000,$500 AND UNDER,41.907420613,-87.685925328,THEFT,2002
3288,,04A,2002-01-01T23:30:00.000,AGGRAVATED: OTHER DANG WEAPON,41.765518079,-87.623785989,ASSAULT,2002
3289,,08B,2002-01-03T08:29:29.000,SIMPLE,41.834619714,-87.724301183,BATTERY,2002
3290,,08B,2002-01-01T12:37:56.000,SIMPLE,41.75944532,-87.605420608,BATTERY,2002
3291,,11,2002-01-02T19:00:00.000,BOGUS CHECK,41.852999573,-87.681577922,DECEPTIVE PRACTICE,2002
3292,,14,2002-01-03T10:45:00.000,TO PROPERTY,41.920098179,-87.707060865,CRIMINAL DAMAGE,2002
3293,,06,2002-01-03T20:00:00.000,$500 AND UNDER,41.773380122,-87.582284649,THEFT,2002
3294,,04B,2002-01-03T01:10:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.903113054,-87.643199348,BATTERY,2002
3295,,26,2002-01-01T22:00:00.000,TO LAND,41.965450685,-87.653311573,CRIMINAL TRESPASS,2002
3296,,06,2002-01-02T16:13:00.000,$500 AND UNDER,41.897895128,-87.624096605,THEFT,2002
3297,,14,2002-01-01T00:01:00.000,TO PROPERTY,41.772475617,-87.609390152,CRIMINAL DAMAGE,2002
3298,,07,2002-01-04T23:20:00.000,AUTOMOBILE,41.741488061,-87.584297955,MOTOR VEHICLE THEFT,2002
3299,,07,2002-01-02T02:00:00.000,AUTOMOBILE,41.735285793,-87.641162963,MOTOR VEHICLE THEFT,2002
3300,,08B,2002-01-01T20:00:00.000,SIMPLE,41.766007771,-87.593096096,BATTERY,2002
3301,,03,2002-01-03T01:00:00.000,STRONGARM - NO WEAPON,41.773299817,-87.58976786,ROBBERY,2002
3302,,06,2002-01-03T14:45:00.000,$500 AND UNDER,42.014987595,-87.666664466,THEFT,2002
3303,,03,2002-01-04T21:25:00.000,ARMED: HANDGUN,41.773371336,-87.583039945,ROBBERY,2002
3304,,06,2002-01-04T08:20:00.000,$500 AND UNDER,41.744614234,-87.554639013,THEFT,2002
3305,,06,2002-01-04T16:00:00.000,$500 AND UNDER,41.772118511,-87.58872572,THEFT,2002
3306,,06,2002-01-02T21:30:00.000,OVER $500,41.716375225,-87.550991262,THEFT,2002
3307,,08B,2002-01-02T15:00:00.000,SIMPLE,41.970599981,-87.714649091,BATTERY,2002
3308,,05,2002-01-03T08:49:24.000,UNLAWFUL ENTRY,41.896960028,-87.675860295,BURGLARY,2002
3309,,05,2002-01-02T14:00:00.000,UNLAWFUL ENTRY,41.828654603,-87.620495126,BURGLARY,2002
