,community_area,fbi_code,date,description,latitude,longitude,primary_type,year
2524,2,05,2018-12-03T01:35:00.000,FORCIBLE ENTRY,41.994516118,-87.692224137,BURGLARY,2018
2525,16,08B,2018-12-04T20:54:00.000,DOMESTIC BATTERY SIMPLE,41.957919121,-87.716712986,BATTERY,2018
2526,28,03,2018-11-04T17:45:00.000,ARMED: HANDGUN,41.883496589,-87.68402596,ROBBERY,2018
2527,44,04A,2018-10-31T19:11:00.000,AGGRAVATED: HANDGUN,41.750476891,-87.601523766,ASSAULT,2018
2528,67,26,2018-07-29T09:27:00.000,INTIMIDATION,41.762268782,-87.664965474,INTIMIDATION,2018
2529,44,11,2018-10-03T15:10:00.000,BOGUS CHECK,41.744799407,-87.60505473,DECEPTIVE PRACTICE,2018
2530,4,03,2018-10-09T21:08:00.000,STRONGARM - NO WEAPON,41.96677027,-87.690395443,ROBBERY,2018
2531,28,03,2018-10-08T05:40:00.000,AGGRAVATED VEHICULAR HIJACKING,41.868447451,-87.642228591,ROBBERY,2018
2532,24,11,2018-09-04T19:53:00.000,COMPUTER FRAUD,41.903623535,-87.666902214,DECEPTIVE PRACTICE,2018
2533,23,11,2018-08-13T13:00:00.000,COMPUTER FRAUD,41.910500128,-87.732463754,DECEPTIVE PRACTICE,2018
2534,28,10,2018-06-22T01:36:00.000,COUNTERFEIT CHECK,41.884163773,-87.686516386,DECEPTIVE PRACTICE,2018
2535,28,10,2018-07-14T19:30:00.000,COUNTERFEIT CHECK,41.884163773,-87.686516386,DECEPTIVE PRACTICE,2018
2536,50,03,2018-07-19T17:00:00.000,STRONGARM - NO WEAPON,41.721436835,-87.595977853,ROBBERY,2018
2537,28,11,2018-07-11T14:15:00.000,COMPUTER FRAUD,41.880075611,-87.639628321,DECEPTIVE PRACTICE,2018
2538,28,10,2018-06-20T19:25:00.000,COUNTERFEIT CHECK,41.884163773,-87.686516386,DECEPTIVE PRACTICE,2018
2539,7,11,2018-07-02T00:00:00.000,ILLEGAL USE CASH CARD,41.919790638,-87.661865485,DECEPTIVE PRACTICE,2018
2540,25,10,2018-02-17T21:00:00.000,COUNTERFEIT CHECK,41.90925107,-87.775906748,DECEPTIVE PRACTICE,2018
2541,22,06,2018-12-19T10:05:00.000,OVER $500,,,THEFT,2018
2542,38,11,2018-12-15T00:01:00.000,CREDIT CARD FRAUD,,,DECEPTIVE PRACTICE,2018
2543,66,05,2018-12-25T10:00:00.000,FORCIBLE ENTRY,,,BURGLARY,2018
2544,69,26,2018-12-29T01:47:00.000,HARASSMENT BY ELECTRONIC MEANS,,,OTHER OFFENSE,2018
2545,71,08A,2018-12-31T18:00:00.000,SIMPLE,,,ASSAULT,2018
2546,32,26,2018-12-29T01:10:00.000,HARASSMENT BY TELEPHONE,,,OTHER OFFENSE,2018
2547,40,26,2018-12-06T09:00:00.000,OTHER VEHICLE OFFENSE,,,OTHER OFFENSE,2018
2548,20,06,2018-12-05T18:08:00.000,$500 AND UNDER,,,THEFT,2018
2549,30,06,2018-10-19T03:00:00.000,$500 AND UNDER,,,THEFT,2018
2550,1,11,2018-01-01T12:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
2551,71,07,2018-09-06T18:30:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2018
2552,69,06,2018-12-31T00:00:00.000,OVER $500,41.756330877,-87.602879293,THEFT,2018
2553,69,05,2018-11-12T08:50:00.000,UNLAWFUL ENTRY,41.770161326,-87.615376778,BURGLARY,2018
2554,31,06,2018-12-11T17:20:00.000,OVER $500,41.851988885,-87.689219118,THEFT,2018
2555,1,04B,2018-12-19T21:23:00.000,AGG: HANDS/FIST/FEET SERIOUS INJURY,42.013796364,-87.679982964,BATTERY,2018
2556,71,07,2018-12-08T20:45:00.000,AUTOMOBILE,41.733135097,-87.665417802,MOTOR VEHICLE THEFT,2018
2557,22,04B,2018-12-01T22:30:00.000,AGGRAVATED: OTHER DANG WEAPON,41.932222582,-87.683432779,BATTERY,2018
2558,61,02,2018-11-26T19:00:00.000,PREDATORY,41.802125742,-87.673313412,CRIM SEXUAL ASSAULT,2018
2559,67,26,2018-11-22T19:04:00.000,VIOLATE ORDER OF PROTECTION,41.784431508,-87.660698393,OTHER OFFENSE,2018
2560,73,20,2018-03-01T00:01:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.731318749,-87.661718061,OFFENSE INVOLVING CHILDREN,2018
2561,67,26,2018-11-16T08:00:00.000,VIOLATE ORDER OF PROTECTION,41.784431508,-87.660698393,OTHER OFFENSE,2018
2562,25,02,2018-10-30T17:45:00.000,AGG SEX ASSLT OF CHILD FAM MBR,41.908599256,-87.744821637,OFFENSE INVOLVING CHILDREN,2018
2563,67,26,2018-10-30T17:00:00.000,VIOLATE ORDER OF PROTECTION,41.784431508,-87.660698393,OTHER OFFENSE,2018
2564,27,04B,2018-10-14T15:00:00.000,AGGRAVATED: HANDGUN,41.880932047,-87.709514547,BATTERY,2018
2565,10,08B,2018-10-12T17:32:00.000,SIMPLE,41.969344524,-87.787999685,BATTERY,2018
2566,38,08B,2018-10-06T04:00:00.000,DOMESTIC BATTERY SIMPLE,41.808513431,-87.618132524,BATTERY,2018
2567,26,26,2018-09-30T14:30:00.000,VIOLATE ORDER OF PROTECTION,41.875250729,-87.726797963,OTHER OFFENSE,2018
2568,61,20,2018-03-23T18:00:00.000,CRIM SEX ABUSE BY FAM MEMBER,41.811741323,-87.669913344,OFFENSE INVOLVING CHILDREN,2018
2569,25,17,2018-07-12T22:16:00.000,CHILD PORNOGRAPHY,41.921096736,-87.80347594,OFFENSE INVOLVING CHILDREN,2018
2570,28,04A,2018-07-12T15:35:00.000,AGGRAVATED: OTHER DANG WEAPON,41.880212228,-87.690456007,ASSAULT,2018
2571,44,10,2018-06-21T23:49:00.000,COUNTERFEIT CHECK,41.750794483,-87.633560686,DECEPTIVE PRACTICE,2018
2572,28,04A,2018-05-16T21:00:00.000,AGGRAVATED: HANDGUN,41.877470199,-87.678222877,ASSAULT,2018
2573,28,08B,2018-05-08T22:30:00.000,SIMPLE,41.881271147,-87.679696983,BATTERY,2018
2574,3,15,2018-05-07T10:14:00.000,RECKLESS FIREARM DISCHARGE,41.964505942,-87.656902952,WEAPONS VIOLATION,2018
2575,28,04A,2018-04-26T20:17:00.000,AGGRAVATED: HANDGUN,41.860973292,-87.650223743,ASSAULT,2018
2576,28,17,2018-04-04T10:00:00.000,CHILD PORNOGRAPHY,41.865529454,-87.676211793,OFFENSE INVOLVING CHILDREN,2018
2577,14,17,2018-04-02T00:01:00.000,CRIMINAL SEXUAL ABUSE,41.970081553,-87.726516944,SEX OFFENSE,2018
2578,28,17,2018-04-01T23:10:00.000,CHILD PORNOGRAPHY,41.865529454,-87.676211793,OFFENSE INVOLVING CHILDREN,2018
2579,8,08B,2018-03-09T19:10:00.000,SIMPLE,41.897895128,-87.624096605,BATTERY,2018
2580,43,11,2018-07-26T00:00:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,,,DECEPTIVE PRACTICE,2018
2581,68,14,2018-12-20T02:30:00.000,TO PROPERTY,,,CRIMINAL DAMAGE,2018
2582,51,20,2018-12-23T17:00:00.000,OTHER OFFENSE,,,OFFENSE INVOLVING CHILDREN,2018
2583,25,11,2018-12-24T19:00:00.000,CREDIT CARD FRAUD,,,DECEPTIVE PRACTICE,2018
2584,27,26,2018-05-23T15:00:00.000,HARASSMENT BY ELECTRONIC MEANS,,,OTHER OFFENSE,2018
2585,8,11,2018-12-14T07:00:00.000,FRAUD OR CONFIDENCE GAME,,,DECEPTIVE PRACTICE,2018
2586,31,17,2018-05-01T15:00:00.000,AGG CRIMINAL SEXUAL ABUSE,,,SEX OFFENSE,2018
2587,61,08B,2018-08-17T17:00:00.000,DOMESTIC BATTERY SIMPLE,,,BATTERY,2018
2588,69,05,2018-11-22T16:00:00.000,FORCIBLE ENTRY,,,BURGLARY,2018
2589,26,08B,2018-12-04T15:24:00.000,SIMPLE,,,BATTERY,2018
2590,75,26,2018-12-31T15:00:00.000,HARASSMENT BY ELECTRONIC MEANS,,,OTHER OFFENSE,2018
2591,24,11,2018-12-17T06:00:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,,,DECEPTIVE PRACTICE,2018
2592,53,08B,2018-01-17T10:00:00.000,SIMPLE,,,BATTERY,2018
2593,44,17,2018-12-19T17:12:00.000,SEXUAL EXPLOITATION OF A CHILD,,,SEX OFFENSE,2018
2594,73,10,2018-12-13T12:00:00.000,COUNTERFEIT CHECK,,,DECEPTIVE PRACTICE,2018
2595,30,16,2018-01-16T00:00:00.000,JUVENILE PIMPING,,,PROSTITUTION,2018
2596,25,10,2018-11-27T00:00:00.000,FORGERY,,,DECEPTIVE PRACTICE,2018
2597,52,11,2018-12-25T18:00:00.000,BOGUS CHECK,,,DECEPTIVE PRACTICE,2018
2598,24,03,2018-12-31T05:00:00.000,STRONGARM - NO WEAPON,,,ROBBERY,2018
2599,38,11,2018-09-03T15:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
2600,39,11,2018-11-19T09:00:00.000,CREDIT CARD FRAUD,,,DECEPTIVE PRACTICE,2018
2601,1,06,2018-12-27T20:18:00.000,FROM BUILDING,,,THEFT,2018
2602,28,11,2018-09-23T13:22:00.000,CREDIT CARD FRAUD,,,DECEPTIVE PRACTICE,2018
2603,38,08B,2018-11-30T10:30:00.000,SIMPLE,,,BATTERY,2018
2604,24,11,2018-11-29T17:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
2605,15,11,2018-12-28T12:00:00.000,CREDIT CARD FRAUD,,,DECEPTIVE PRACTICE,2018
2606,68,17,2018-01-01T00:00:00.000,AGG CRIMINAL SEXUAL ABUSE,,,SEX OFFENSE,2018
2607,64,06,2018-11-01T15:00:00.000,OVER $500,,,THEFT,2018
2608,76,11,2018-12-23T10:00:00.000,"THEFT BY LESSEE,MOTOR VEH",,,DECEPTIVE PRACTICE,2018
2609,17,11,2018-07-01T06:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
2610,25,20,2018-08-31T00:00:00.000,AGG CRIM SEX ABUSE FAM MEMBER,,,OFFENSE INVOLVING CHILDREN,2018
2611,23,06,2018-12-25T12:00:00.000,FROM BUILDING,,,THEFT,2018
2612,58,26,2018-12-26T12:00:00.000,TELEPHONE THREAT,,,OTHER OFFENSE,2018
2613,63,20,2018-01-16T00:00:00.000,CRIM SEX ABUSE BY FAM MEMBER,,,OFFENSE INVOLVING CHILDREN,2018
2614,25,18,2018-08-18T09:19:00.000,MANU/DELIVER: HEROIN (WHITE),,,NARCOTICS,2018
2615,23,07,2018-12-29T14:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2018
2616,25,06,2018-08-15T16:00:00.000,OVER $500,,,THEFT,2018
2617,20,09,2018-07-24T12:45:00.000,BY FIRE,41.919395469,-87.7363927,ARSON,2018
2618,76,18,2018-08-13T10:00:00.000,POSS: CANNABIS MORE THAN 30GMS,,,NARCOTICS,2018
2619,9,06,2018-12-30T10:00:00.000,FROM BUILDING,42.008624542,-87.817585883,THEFT,2018
2620,44,08B,2018-12-29T09:50:00.000,DOMESTIC BATTERY SIMPLE,41.741396553,-87.614656669,BATTERY,2018
2621,13,14,2018-12-18T12:00:00.000,TO PROPERTY,41.978174895,-87.714818505,CRIMINAL DAMAGE,2018
2622,16,06,2018-12-20T11:53:00.000,FROM BUILDING,41.949455604,-87.703001937,THEFT,2018
2623,29,09,2018-12-17T16:06:00.000,AGGRAVATED,41.868097353,-87.716659073,ARSON,2018
2624,69,18,2018-12-14T14:00:00.000,ALTER/FORGE PRESCRIPTION,41.768587852,-87.629855586,NARCOTICS,2018
2625,3,18,2018-12-08T11:00:00.000,ALTER/FORGE PRESCRIPTION,41.963070794,-87.655984213,NARCOTICS,2018
2626,61,26,2018-12-01T11:00:00.000,OTHER VEHICLE OFFENSE,41.794868928,-87.675544197,OTHER OFFENSE,2018
2627,41,06,2018-11-20T18:40:00.000,RETAIL THEFT,41.799490663,-87.593499384,THEFT,2018
2628,71,08B,2018-11-18T20:27:00.000,DOMESTIC BATTERY SIMPLE,41.746709384,-87.663690405,BATTERY,2018
2629,68,02,2018-11-04T08:07:00.000,NON-AGGRAVATED,41.784826483,-87.644913015,CRIM SEXUAL ASSAULT,2018
2630,8,08B,2018-10-31T13:15:00.000,AGG PO HANDS NO/MIN INJURY,41.910291691,-87.648654798,BATTERY,2018
2631,13,11,2018-08-27T15:37:00.000,THEFT OF LABOR/SERVICES,41.975702619,-87.71283079,DECEPTIVE PRACTICE,2018
2632,26,18,2018-08-18T11:17:00.000,MANU/DELIVER:BARBITUATES,,,NARCOTICS,2018
2633,26,18,2018-08-18T11:00:00.000,MANU/DELIVER:BARBITUATES,,,NARCOTICS,2018
2634,26,02,2018-08-26T03:00:00.000,AGGRAVATED: OTHER,41.875257235,-87.72647111,CRIM SEXUAL ASSAULT,2018
2635,26,15,2018-08-17T22:00:00.000,UNLAWFUL POSS OF HANDGUN,41.86985722,-87.721426134,WEAPONS VIOLATION,2018
2636,26,03,2018-07-30T02:20:00.000,ATTEMPT: ARMED-HANDGUN,41.87513429,-87.735996951,ROBBERY,2018
2637,37,04B,2018-07-29T22:58:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.801855025,-87.630005292,BATTERY,2018
2638,63,04B,2018-06-20T10:50:00.000,AGGRAVATED OF A CHILD,41.80462016,-87.684368169,BATTERY,2018
2639,56,26,2018-06-07T20:30:00.000,HARASSMENT BY ELECTRONIC MEANS,41.785124691,-87.775817235,OTHER OFFENSE,2018
2640,28,08A,2018-06-09T18:45:00.000,SIMPLE,41.862466745,-87.659613155,ASSAULT,2018
2641,30,18,2018-01-19T19:19:00.000,MANU/DEL:CANNABIS 10GM OR LESS,41.847471709,-87.707564181,NARCOTICS,2018
2642,7,06,2018-12-22T14:25:00.000,$500 AND UNDER,,,THEFT,2018
2643,68,26,2018-10-04T16:00:00.000,HARASSMENT BY TELEPHONE,,,OTHER OFFENSE,2018
2644,23,11,2018-05-19T00:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
2645,43,26,2018-12-05T12:00:00.000,OTHER CRIME INVOLVING PROPERTY,,,OTHER OFFENSE,2018
2646,8,11,2018-12-15T09:00:00.000,"THEFT BY LESSEE,MOTOR VEH",,,DECEPTIVE PRACTICE,2018
2647,26,11,2018-11-02T07:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
2648,19,11,2018-08-28T10:00:00.000,CREDIT CARD FRAUD,,,DECEPTIVE PRACTICE,2018
2649,22,11,2018-11-28T17:02:00.000,"THEFT BY LESSEE,MOTOR VEH",,,DECEPTIVE PRACTICE,2018
2650,22,08B,2018-02-18T01:00:00.000,SIMPLE,,,BATTERY,2018
2651,8,11,2018-11-09T09:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
2652,8,14,2018-01-31T18:37:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2018
2653,76,08B,2018-12-13T20:25:00.000,SIMPLE,,,BATTERY,2018
2654,40,26,2018-11-01T12:00:00.000,HARASSMENT BY ELECTRONIC MEANS,,,OTHER OFFENSE,2018
2655,43,11,2018-12-30T00:00:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,,,DECEPTIVE PRACTICE,2018
2656,28,11,2018-12-30T00:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
2657,71,26,2018-06-01T00:00:00.000,TELEPHONE THREAT,,,OTHER OFFENSE,2018
2658,25,17,2018-10-15T17:00:00.000,CRIMINAL SEXUAL ABUSE,,,SEX OFFENSE,2018
2659,69,11,2018-11-14T12:00:00.000,CREDIT CARD FRAUD,,,DECEPTIVE PRACTICE,2018
2660,7,06,2018-11-20T18:05:00.000,FROM BUILDING,,,THEFT,2018
2661,19,11,2018-12-24T19:50:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,,,DECEPTIVE PRACTICE,2018
2662,77,26,2018-11-04T11:04:00.000,HARASSMENT BY TELEPHONE,,,OTHER OFFENSE,2018
2663,35,26,2018-08-29T00:01:00.000,SEX OFFENDER: FAIL TO REGISTER,,,OTHER OFFENSE,2018
2664,8,11,2018-12-03T11:55:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
2665,75,11,2018-12-21T12:00:00.000,ILLEGAL USE CASH CARD,,,DECEPTIVE PRACTICE,2018
2666,1,11,2018-07-28T08:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
2667,28,11,2018-09-01T09:50:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
2668,35,26,2018-06-08T00:01:00.000,SEX OFFENDER: FAIL TO REGISTER,,,OTHER OFFENSE,2018
2669,51,26,2018-07-02T09:00:00.000,OTHER VEHICLE OFFENSE,,,OTHER OFFENSE,2018
2670,33,11,2018-11-01T00:00:00.000,FRAUD OR CONFIDENCE GAME,,,DECEPTIVE PRACTICE,2018
2671,3,06,2018-12-08T23:00:00.000,FROM BUILDING,,,THEFT,2018
2672,8,11,2018-12-16T09:00:00.000,CREDIT CARD FRAUD,,,DECEPTIVE PRACTICE,2018
2673,21,11,2018-06-04T12:45:00.000,ILLEGAL USE CASH CARD,,,DECEPTIVE PRACTICE,2018
2674,27,02,2018-02-11T07:55:00.000,AGG SEX ASSLT OF CHILD FAM MBR,41.880180641,-87.694631498,OFFENSE INVOLVING CHILDREN,2018
2675,69,06,2018-12-21T16:30:00.000,FROM BUILDING,,,THEFT,2018
2676,71,11,2018-07-05T13:00:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,,,DECEPTIVE PRACTICE,2018
2677,32,11,2018-01-27T18:00:00.000,BOGUS CHECK,41.882114362,-87.632361012,DECEPTIVE PRACTICE,2018
2678,25,26,2018-12-26T18:20:00.000,VIOLATE ORDER OF PROTECTION,41.880186493,-87.76854715,OTHER OFFENSE,2018
2679,1,05,2018-12-17T19:30:00.000,FORCIBLE ENTRY,41.99827946,-87.670664922,BURGLARY,2018
2680,25,20,2018-12-16T21:00:00.000,ENDANGERING LIFE/HEALTH CHILD,41.915055232,-87.76417995,OFFENSE INVOLVING CHILDREN,2018
2681,6,04A,2018-12-10T15:36:00.000,AGGRAVATED PO:KNIFE/CUT INSTR,41.945411164,-87.653553981,ASSAULT,2018
2682,65,07,2018-12-08T11:00:00.000,AUTOMOBILE,41.777753036,-87.721272265,MOTOR VEHICLE THEFT,2018
2683,23,06,2018-12-04T10:00:00.000,ATTEMPT THEFT,41.91000536,-87.715759913,THEFT,2018
2684,77,06,2018-11-17T19:45:00.000,OVER $500,41.977413074,-87.668373122,THEFT,2018
2685,25,03,2018-11-16T18:20:00.000,ARMED: HANDGUN,41.909633845,-87.745359528,ROBBERY,2018
2686,25,03,2018-11-08T15:10:00.000,ARMED: HANDGUN,41.909386931,-87.76499445,ROBBERY,2018
2687,6,06,2018-10-13T09:00:00.000,FROM BUILDING,41.935652407,-87.653962672,THEFT,2018
2688,71,08B,2018-10-06T05:15:00.000,AGG PO HANDS NO/MIN INJURY,41.751928332,-87.644077264,BATTERY,2018
2689,15,06,2018-08-13T16:03:00.000,RETAIL THEFT,41.945786539,-87.775096032,THEFT,2018
2690,59,04A,2018-05-08T21:10:00.000,AGGRAVATED: HANDGUN,41.827715393,-87.670328161,ASSAULT,2018
2691,66,04B,2018-03-29T00:15:00.000,AGGRAVATED: HANDGUN,41.774408484,-87.703637327,BATTERY,2018
2692,64,06,2018-05-01T09:00:00.000,$500 AND UNDER,,,THEFT,2018
2693,7,10,2018-12-05T10:00:00.000,FORGERY,,,DECEPTIVE PRACTICE,2018
2694,2,20,2018-01-16T00:00:00.000,CRIM SEX ABUSE BY FAM MEMBER,,,OFFENSE INVOLVING CHILDREN,2018
2695,2,26,2018-12-23T13:00:00.000,HARASSMENT BY TELEPHONE,,,OTHER OFFENSE,2018
2696,39,06,2018-12-29T13:00:00.000,$500 AND UNDER,,,THEFT,2018
2697,10,06,2018-11-02T12:55:00.000,$500 AND UNDER,,,THEFT,2018
2698,43,06,2018-01-19T14:00:00.000,OVER $500,,,THEFT,2018
2699,32,06,2018-12-21T12:00:00.000,FROM BUILDING,,,THEFT,2018
2700,75,07,2018-12-22T13:30:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2018
2701,25,11,2018-12-12T09:30:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
2702,71,06,2018-12-28T15:00:00.000,FROM BUILDING,,,THEFT,2018
2703,60,02,2018-12-31T00:01:00.000,NON-AGGRAVATED,,,CRIM SEXUAL ASSAULT,2018
2704,61,06,2018-12-06T07:00:00.000,FROM BUILDING,,,THEFT,2018
2705,28,06,2018-11-21T02:23:00.000,FROM BUILDING,,,THEFT,2018
2706,49,06,2018-12-05T15:34:00.000,OVER $500,,,THEFT,2018
2707,47,11,2018-10-23T09:00:00.000,CREDIT CARD FRAUD,,,DECEPTIVE PRACTICE,2018
2708,19,11,2018-11-06T13:00:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,,,DECEPTIVE PRACTICE,2018
2709,66,10,2018-10-15T14:00:00.000,FORGERY,,,DECEPTIVE PRACTICE,2018
2710,22,06,2018-12-03T16:00:00.000,FROM BUILDING,,,THEFT,2018
2711,58,11,2018-12-27T09:00:00.000,ILLEGAL USE CASH CARD,,,DECEPTIVE PRACTICE,2018
2712,21,11,2018-12-29T14:54:00.000,"THEFT BY LESSEE,MOTOR VEH",,,DECEPTIVE PRACTICE,2018
2713,73,02,2018-07-23T15:45:00.000,NON-AGGRAVATED,,,CRIM SEXUAL ASSAULT,2018
2714,15,26,2018-12-18T20:03:00.000,TO RESIDENCE,,,CRIMINAL TRESPASS,2018
2715,30,10,2018-12-20T09:00:00.000,COUNTERFEIT CHECK,,,DECEPTIVE PRACTICE,2018
2716,15,08A,2018-12-26T11:00:00.000,SIMPLE,,,ASSAULT,2018
2717,69,06,2018-10-27T15:00:00.000,$500 AND UNDER,,,THEFT,2018
2718,22,10,2018-12-21T01:00:00.000,COUNTERFEIT CHECK,,,DECEPTIVE PRACTICE,2018
2719,44,11,2018-06-06T15:00:00.000,FRAUD OR CONFIDENCE GAME,,,DECEPTIVE PRACTICE,2018
2720,64,06,2018-05-01T09:00:00.000,FROM BUILDING,,,THEFT,2018
2721,70,11,2018-02-20T21:14:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
2722,44,10,2018-09-24T00:01:00.000,FORGERY,,,DECEPTIVE PRACTICE,2018
2723,48,26,2018-08-01T09:00:00.000,HARASSMENT BY TELEPHONE,,,OTHER OFFENSE,2018
2724,23,11,2018-08-01T00:01:00.000,ILLEGAL USE CASH CARD,,,DECEPTIVE PRACTICE,2018
2725,29,20,2018-12-18T00:01:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.869652735,-87.715524317,OFFENSE INVOLVING CHILDREN,2018
2726,6,05,2018-12-25T20:38:00.000,FORCIBLE ENTRY,41.94541319,-87.653432657,BURGLARY,2018
2727,32,08A,2018-12-23T10:00:00.000,SIMPLE,41.87049413,-87.633530701,ASSAULT,2018
2728,38,02,2018-12-16T13:00:00.000,AGG SEX ASSLT OF CHILD FAM MBR,41.815888314,-87.621388736,OFFENSE INVOLVING CHILDREN,2018
2729,71,11,2018-12-07T19:10:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.742518443,-87.654738243,DECEPTIVE PRACTICE,2018
2730,27,11,2018-09-07T09:00:00.000,ILLEGAL USE CASH CARD,41.870090632,-87.70168581,DECEPTIVE PRACTICE,2018
2731,5,11,2018-12-11T00:00:00.000,FRAUD OR CONFIDENCE GAME,41.939535857,-87.681484019,DECEPTIVE PRACTICE,2018
2732,5,06,2018-12-18T15:00:00.000,$500 AND UNDER,41.955201022,-87.690945553,THEFT,2018
2733,15,11,2018-12-17T00:00:00.000,ILLEGAL USE CASH CARD,41.948818127,-87.750638625,DECEPTIVE PRACTICE,2018
2734,57,05,2018-12-02T11:00:00.000,FORCIBLE ENTRY,41.806901916,-87.721090263,BURGLARY,2018
2735,29,08B,2018-12-02T03:00:00.000,AGG: HANDS/FIST/FEET NO/MINOR INJURY,41.86179688,-87.711631544,BATTERY,2018
2736,15,04B,2018-11-25T10:12:00.000,AGGRAVATED: HANDGUN,41.958790915,-87.756132554,BATTERY,2018
2737,1,03,2018-11-15T16:57:00.000,ATTEMPT: STRONGARM-NO WEAPON,42.001064985,-87.661254473,ROBBERY,2018
2738,32,06,2018-11-14T18:46:00.000,OVER $500,41.8744151,-87.627609439,THEFT,2018
2739,6,05,2018-11-10T18:00:00.000,UNLAWFUL ENTRY,41.936602047,-87.637942862,BURGLARY,2018
2740,1,20,2018-11-04T00:00:00.000,AGG CRIM SEX ABUSE FAM MEMBER,42.01407136,-87.672414504,OFFENSE INVOLVING CHILDREN,2018
2741,27,17,2018-11-06T15:29:00.000,CHILD PORNOGRAPHY,41.885413657,-87.705031022,OFFENSE INVOLVING CHILDREN,2018
2742,15,03,2018-10-02T02:06:00.000,ARMED: HANDGUN,41.962396114,-87.763685295,ROBBERY,2018
2743,5,06,2018-08-24T14:57:00.000,FROM BUILDING,41.953998803,-87.692373013,THEFT,2018
2744,68,02,2018-01-01T00:01:00.000,AGG SEX ASSLT OF CHILD FAM MBR,41.762725546,-87.651626049,OFFENSE INVOLVING CHILDREN,2018
2745,43,05,2018-04-02T15:00:00.000,FORCIBLE ENTRY,41.760539726,-87.591601209,BURGLARY,2018
2746,28,11,2018-01-07T00:21:00.000,BOGUS CHECK,41.884163773,-87.686516386,DECEPTIVE PRACTICE,2018
2747,8,11,2018-10-27T08:00:00.000,CREDIT CARD FRAUD,,,DECEPTIVE PRACTICE,2018
2748,31,06,2018-11-09T01:00:00.000,$500 AND UNDER,,,THEFT,2018
2749,31,11,2018-03-01T00:01:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
2750,52,17,2018-01-21T09:00:00.000,CRIMINAL SEXUAL ABUSE,,,SEX OFFENSE,2018
2751,29,11,2018-11-21T21:30:00.000,CREDIT CARD FRAUD,,,DECEPTIVE PRACTICE,2018
2752,6,02,2018-12-16T01:00:00.000,NON-AGGRAVATED,,,CRIM SEXUAL ASSAULT,2018
2753,49,11,2018-04-30T08:00:00.000,CREDIT CARD FRAUD,,,DECEPTIVE PRACTICE,2018
2754,8,06,2018-12-29T09:00:00.000,OVER $500,,,THEFT,2018
2755,16,06,2018-12-05T12:35:00.000,$500 AND UNDER,,,THEFT,2018
2756,28,06,2018-10-09T17:30:00.000,OVER $500,,,THEFT,2018
2757,53,06,2018-12-23T23:00:00.000,FROM BUILDING,,,THEFT,2018
2758,70,26,2018-08-25T07:03:00.000,HARASSMENT BY ELECTRONIC MEANS,,,OTHER OFFENSE,2018
2759,68,11,2018-01-20T10:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
2760,34,26,2018-07-05T09:00:00.000,OTHER CRIME AGAINST PERSON,,,OTHER OFFENSE,2018
2761,38,11,2018-12-12T08:00:00.000,IMPERSONATION,,,DECEPTIVE PRACTICE,2018
2762,34,07,2018-12-07T14:00:00.000,THEFT/RECOVERY: AUTOMOBILE,,,MOTOR VEHICLE THEFT,2018
